# d +  63Cu: Production of  61Co - Total
# Q-value    =-1.17661E+01 mass=  60.932476
# E-threshold= 1.21426E+01
# # energies =    54
#     E          xs
 1.00000E-03 0.00000E+00
 2.00000E-03 0.00000E+00
 5.00000E-03 0.00000E+00
 1.00000E-02 0.00000E+00
 2.00000E-02 0.00000E+00
 5.00000E-02 0.00000E+00
 1.00000E-01 0.00000E+00
 2.00000E-01 0.00000E+00
 5.00000E-01 0.00000E+00
 1.00000E+00 0.00000E+00
 2.00000E+00 0.00000E+00
 3.00000E+00 0.00000E+00
 4.00000E+00 0.00000E+00
 5.00000E+00 0.00000E+00
 6.00000E+00 0.00000E+00
 7.00000E+00 0.00000E+00
 8.00000E+00 0.00000E+00
 9.00000E+00 0.00000E+00
 1.00000E+01 0.00000E+00
 1.10000E+01 0.00000E+00
 1.20000E+01 0.00000E+00
 1.30000E+01 0.00000E+00
 1.40000E+01 0.00000E+00
 1.50000E+01 0.00000E+00
 1.60000E+01 0.00000E+00
 1.70000E+01 0.00000E+00
 1.80000E+01 2.25737E-11
 1.90000E+01 1.58146E-09
 2.00000E+01 3.96044E-08
 2.20000E+01 4.66078E-06
 2.40000E+01 1.13225E-04
 2.60000E+01 1.00620E-03
 2.80000E+01 4.43785E-03
 3.00000E+01 1.30156E-02
 3.50000E+01 2.09076E-01
 4.00000E+01 1.26522E+00
 4.50000E+01 2.98110E+00
 5.00000E+01 4.37887E+00
 5.50000E+01 5.35435E+00
 6.00000E+01 6.25530E+00
 6.50000E+01 7.27742E+00
 7.00000E+01 8.06847E+00
 7.50000E+01 8.73606E+00
 8.00000E+01 9.43410E+00
 9.00000E+01 9.20290E+00
 1.00000E+02 8.07866E+00
 1.10000E+02 6.52749E+00
 1.20000E+02 5.24822E+00
 1.30000E+02 4.16279E+00
 1.40000E+02 3.28857E+00
 1.50000E+02 2.60144E+00
 1.60000E+02 2.23081E+00
 1.80000E+02 1.57236E+00
 2.00000E+02 1.37787E+00
