#ZVView-data-copy:  22-Feb-2020 11:09:30
#=======================================
#
#name:   28-NI-0(D,X)27-CO-56,,SIG
#X.axis: Incident Energy
#Y.axis: Cross Section
#wdata:  4
#ldata:  194
#data...
#            X         +-dX            Y         +-dY  # Comments...
#          MeV          MeV        barns        barns  # Year,Author(s)           ## EXFOR-ID
           1.5          1.5      0.00012         1e-5  # 2016,M.Avrigeanu+        ## D0818011  #dY:8.3%   
           2.3         0.62      0.00125      0.00021  # 1997,S.Takacs+           ## D4045003  #dY:16.8%  
             3            1       0.0021       0.0003  # 2013,A.Hermanne+         ## D4282003  #dY:14.3%  
          3.13         0.57         1e-5         6e-5  # 1997,S.Takacs+           ## D4045003  #dY:600.0% 
          3.34         0.56      0.00414      0.00046  # 1997,S.Takacs+           ## D4045003  #dY:11.1%  
          4.03         0.51      0.00144      0.00016  # 1997,S.Takacs+           ## D4045003  #dY:11.1%  
          4.21         0.51      0.00993        0.001  # 1997,S.Takacs+           ## D4045003  #dY:10.1%  
          4.82         0.46      0.00525       0.0006  # 1997,S.Takacs+           ## D4045003  #dY:11.4%  
          4.98         0.46       0.0165       0.0017  # 1997,S.Takacs+           ## D4045003  #dY:10.3%  
           5.3          2.5         0.01        0.001  # 2013,A.Hermanne+         ## D4282027  #dY:10.0%  
          5.35         0.83      0.01024      0.00059  # 2016,M.Avrigeanu+        ## D0818011  #dY:5.8%   
          5.53         0.42       0.0112       0.0012  # 1997,S.Takacs+           ## D4045003  #dY:10.7%  
          5.68         0.41       0.0219       0.0022  # 1997,S.Takacs+           ## D4045003  #dY:10.0%  
          6.19         0.37       0.0168       0.0017  # 1997,S.Takacs+           ## D4045003  #dY:10.1%  
           6.3          0.9       0.0214       0.0026  # 2013,A.Hermanne+         ## D4282003  #dY:12.1%  
          6.33         0.37       0.0285       0.0029  # 1997,S.Takacs+           ## D4045003  #dY:10.2%  
          6.81         0.34       0.0232       0.0024  # 1997,S.Takacs+           ## D4045003  #dY:10.3%  
          6.94         0.33       0.0339       0.0035  # 1997,S.Takacs+           ## D4045003  #dY:10.3%  
           7.2            0       0.0106       0.0016  # 1991,J.Zweit+            ## D4056004  #dY:15.1%  
          7.39          0.3       0.0293        0.003  # 1997,S.Takacs+           ## D4045003  #dY:10.2%  
          7.51          0.3        0.039        0.004  # 1997,S.Takacs+           ## D4045003  #dY:10.3%  
          7.84         0.63       0.0284       0.0016  # 2016,M.Avrigeanu+        ## D0818011  #dY:5.6%   
          7.94         0.27       0.0338       0.0034  # 1997,S.Takacs+           ## D4045003  #dY:10.1%  
          8.06         0.27       0.0408       0.0041  # 1997,S.Takacs+           ## D4045003  #dY:10.0%  
           8.3          0.7       0.0305            0  # 1991,P.Jung              ## D4058045             
          8.47         0.25       0.0383       0.0039  # 1997,S.Takacs+           ## D4045003  #dY:10.2%  
          8.58         0.24       0.0446       0.0045  # 1997,S.Takacs+           ## D4045003  #dY:10.1%  
           8.8          0.8       0.0327       0.0036  # 2013,A.Hermanne+         ## D4282003  #dY:11.0%  
          8.96         0.22       0.0417       0.0042  # 1997,S.Takacs+           ## D4045003  #dY:10.1%  
          9.08         0.22       0.0459       0.0047  # 1997,S.Takacs+           ## D4045003  #dY:10.2%  
           9.4            0        0.034       0.0041  # 1991,J.Zweit+            ## D4056004  #dY:12.1%  
