# d +  62Ni: Production of  55Co - Total
# Q-value    =-4.23622E+01 mass=  54.941996
# E-threshold= 4.37396E+01
# # energies =    54
#     E          xs
 1.00000E-03 0.00000E+00
 2.00000E-03 0.00000E+00
 5.00000E-03 0.00000E+00
 1.00000E-02 0.00000E+00
 2.00000E-02 0.00000E+00
 5.00000E-02 0.00000E+00
 1.00000E-01 0.00000E+00
 2.00000E-01 0.00000E+00
 5.00000E-01 0.00000E+00
 1.00000E+00 0.00000E+00
 2.00000E+00 0.00000E+00
 3.00000E+00 0.00000E+00
 4.00000E+00 0.00000E+00
 5.00000E+00 0.00000E+00
 6.00000E+00 0.00000E+00
 7.00000E+00 0.00000E+00
 8.00000E+00 0.00000E+00
 9.00000E+00 0.00000E+00
 1.00000E+01 0.00000E+00
 1.10000E+01 0.00000E+00
 1.20000E+01 0.00000E+00
 1.30000E+01 0.00000E+00
 1.40000E+01 0.00000E+00
 1.50000E+01 0.00000E+00
 1.60000E+01 0.00000E+00
 1.70000E+01 0.00000E+00
 1.80000E+01 0.00000E+00
 1.90000E+01 0.00000E+00
 2.00000E+01 0.00000E+00
 2.20000E+01 0.00000E+00
 2.40000E+01 0.00000E+00
 2.60000E+01 0.00000E+00
 2.80000E+01 0.00000E+00
 3.00000E+01 0.00000E+00
 3.50000E+01 0.00000E+00
 4.00000E+01 0.00000E+00
 4.50000E+01 1.22666E-11
 5.00000E+01 2.07779E-05
 5.50000E+01 1.08075E-02
 6.00000E+01 1.51661E-01
 6.50000E+01 5.03781E-01
 7.00000E+01 8.20127E-01
 7.50000E+01 9.06269E-01
 8.00000E+01 8.26750E-01
 9.00000E+01 9.99637E-01
 1.00000E+02 1.96003E+00
 1.10000E+02 3.45173E+00
 1.20000E+02 4.70459E+00
 1.30000E+02 5.74526E+00
 1.40000E+02 6.38734E+00
 1.50000E+02 7.46356E+00
 1.60000E+02 8.32583E+00
 1.80000E+02 9.69917E+00
 2.00000E+02 1.03211E+01
