# d +  62Ni: Production of  52Mn - Total
# Q-value    =-4.00384E+01 mass=  51.945563
# E-threshold= 4.13402E+01
# # energies =    54
#     E          xs
 1.00000E-03 0.00000E+00
 2.00000E-03 0.00000E+00
 5.00000E-03 0.00000E+00
 1.00000E-02 0.00000E+00
 2.00000E-02 0.00000E+00
 5.00000E-02 0.00000E+00
 1.00000E-01 0.00000E+00
 2.00000E-01 0.00000E+00
 5.00000E-01 0.00000E+00
 1.00000E+00 0.00000E+00
 2.00000E+00 0.00000E+00
 3.00000E+00 0.00000E+00
 4.00000E+00 0.00000E+00
 5.00000E+00 0.00000E+00
 6.00000E+00 0.00000E+00
 7.00000E+00 0.00000E+00
 8.00000E+00 0.00000E+00
 9.00000E+00 0.00000E+00
 1.00000E+01 0.00000E+00
 1.10000E+01 0.00000E+00
 1.20000E+01 0.00000E+00
 1.30000E+01 0.00000E+00
 1.40000E+01 0.00000E+00
 1.50000E+01 0.00000E+00
 1.60000E+01 0.00000E+00
 1.70000E+01 0.00000E+00
 1.80000E+01 0.00000E+00
 1.90000E+01 0.00000E+00
 2.00000E+01 0.00000E+00
 2.20000E+01 0.00000E+00
 2.40000E+01 0.00000E+00
 2.60000E+01 0.00000E+00
 2.80000E+01 0.00000E+00
 3.00000E+01 0.00000E+00
 3.50000E+01 0.00000E+00
 4.00000E+01 0.00000E+00
 4.50000E+01 0.00000E+00
 5.00000E+01 2.93228E-09
 5.50000E+01 5.88028E-05
 6.00000E+01 1.58338E-02
 6.50000E+01 1.98058E-01
 7.00000E+01 6.84213E-01
 7.50000E+01 1.06077E+00
 8.00000E+01 1.09037E+00
 9.00000E+01 7.48016E-01
 1.00000E+02 2.00024E+00
 1.10000E+02 4.87585E+00
 1.20000E+02 8.49871E+00
 1.30000E+02 1.21776E+01
 1.40000E+02 1.73113E+01
 1.50000E+02 2.34953E+01
 1.60000E+02 3.02715E+01
 1.80000E+02 4.39552E+01
 2.00000E+02 5.63689E+01
