
                       be used for evaluation purposes
                                                            20-Mar-2019 14:27
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AQ02262019_Cu06_50cm_room131.Chn 
 Sample Title :          Cu06

 Spectrum saved on 26-Feb-2019 at  2:27    Collected on 26-Feb-2019 at  2:20
 Sample  Taken  on 26-Feb-2019 at  2:20    Decayed      0 Days,     0 mins.

            Detector file number used:     7
            Energy     Calibration Performed on  8-Mar-2019 at 12:07
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:08

 

   Datetime:  26-Feb-2019   2:20
   Live:       309.00 
   Mass:       629
   Shelf:      50
   Detector:      7

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   72.7   387.0   1.10    29.7    2.59     18564    6.1   6.0078e+01    6.1    16374
   74.9   398.5   1.11    44.3    2.59     34393    3.4   1.1131e+02    3.4    16374
   84.7   451.0   1.15    20.2    1.65     13754    6.0   4.4512e+01    6.0    15854
   87.3   464.9   1.16     8.0    1.65      3576   22.0   1.1573e+01   22.0    15854
  450.1  2397.1   1.39     3.9    1.68       905   29.9   2.9276e+00   29.9     5992
  511.2  2722.7   2.79    93.3    6.34    743783    0.6   2.4071e+03    0.6    36662
  670.0  3568.4   1.80    49.3    1.10     26395    1.4   8.5420e+01    1.4     2197
  962.4  5126.1   2.07    40.0    1.17     15445    1.7   4.9983e+01    1.7     1011
 1021.7  5441.6   2.06     3.3    1.48       330   37.9   1.0696e+00   37.9      952
 1115.9  5943.5   2.17     3.3    0.78       222   36.4   7.1991e-01   36.4      627
 1123.9  5985.9   2.18     4.4    0.78       288   28.4   9.3165e-01   28.4      627
 1327.6  7071.1   2.42     3.6    0.82       131   59.0   4.2294e-01   59.0      429
 1346.2  7170.0   2.44     3.6    1.20       190   42.1   6.1396e-01   42.1      404
 1392.9  7418.8   2.50     3.5    0.76       152   48.6   4.9100e-01   48.6      384
 1412.5  7523.3   2.46    11.2    1.06      1249    7.9   4.0428e+00    7.9      349
 1482.4  7895.4   2.60     3.4    0.78       124   52.0   4.0103e-01   52.0      296
 1547.3  8241.6   2.68     4.7    0.91       197   33.0   6.3731e-01   33.0      234
 2026.9 10796.0   3.24     3.5    0.98        78   37.3   2.5337e-01   37.3       32
 2062.1 10983.2   3.28     3.3    0.74        42   59.9   1.3517e-01   59.9       29
 2336.8 12446.8   3.60     4.6    0.67        72   37.2   2.3336e-01   37.2       12
 2536.1 13507.9   3.84     3.4    0.60        57   46.4   1.8501e-01   46.4       10

   indicates the Iterative Peak Width fitting reached a limiting value.
