
                       be used for evaluation purposes
                                                            20-Mar-2019 14:20
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AL02262019_Cu04_50cm_room131.Chn 
 Sample Title :          Cu04

 Spectrum saved on 26-Feb-2019 at  2:13    Collected on 26-Feb-2019 at  2:06
 Sample  Taken  on 26-Feb-2019 at  2:06    Decayed      0 Days,     0 mins.

            Detector file number used:     7
            Energy     Calibration Performed on  8-Mar-2019 at 12:07
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:08

 

   Datetime:  26-Feb-2019   2:06
   Live:       245.00 
   Mass:       429
   Shelf:      50
   Detector:      7

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   40.7   216.5   1.05    12.0    0.89      4919    7.3   2.0077e+01    7.3     9698
   72.7   387.0   1.10    26.7    1.57     14647    6.1   5.9783e+01    6.1    13005
   74.9   398.6   1.11    37.5    1.57     26401    3.5   1.0776e+02    3.5    13005
   84.7   451.1   1.15    17.1    2.08     11047    6.4   4.5088e+01    6.4    11940
   87.3   464.7   1.16     8.1    2.08      3114   21.4   1.2710e+01   21.4    10945
  450.3  2398.1   1.39     3.7    1.08       637   34.2   2.5984e+00   34.2     4582
  511.2  2722.6   2.77    81.6    6.22    566060    0.7   2.3104e+03    0.7    33466
  548.7  2922.3   1.51     6.8    0.86      1090   15.1   4.4473e+00   15.1     2310
  596.9  3179.2   1.56     9.2    1.28      1829    8.9   7.4664e+00    8.9     1710
  670.0  3568.4   1.77    43.2    1.40     19092    1.6   7.7928e+01    1.6     1647
  962.4  5126.1   2.09    31.9    1.28     10939    2.1   4.4650e+01    2.1      805
 1021.1  5438.8   2.06     3.4    0.89       243   41.4   9.9197e-01   41.4      810
 1115.8  5942.9   2.17     3.5    0.86       196   36.4   7.9906e-01   36.4      470
 1124.2  5987.9   2.18     3.6    0.86       179   39.6   7.3020e-01   39.6      470
 1346.2  7170.1   2.44     3.4    0.89       165   42.4   6.7415e-01   42.4      314
 1392.4  7416.4   2.50     3.3    1.19       138   48.3   5.6209e-01   48.3      276
 1412.4  7523.0   2.52     8.6    1.01       897    9.9   3.6594e+00    9.9      293
 1482.1  7893.9   2.60     3.5    0.84       138   44.2   5.6226e-01   44.2      239
 1547.4  8242.0   2.68     3.5    0.93       146   38.0   5.9692e-01   38.0      199
 2337.2 12448.7   3.61     3.9    0.82        56   48.6   2.2928e-01   48.6       14
 2536.0 13507.4   3.84     3.4    0.62        44   56.1   1.7844e-01   56.1       10

   indicates the Iterative Peak Width fitting reached a limiting value.
