
                       be used for evaluation purposes
                                                            20-Mar-2019 14:41
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: AW02262019_Ni07_18cm_room131.Chn 
 Sample Title :          Ni07

 Spectrum saved on 26-Feb-2019 at  3:11    Collected on 26-Feb-2019 at  3:05
 Sample  Taken  on 26-Feb-2019 at  3:05    Decayed      0 Days,     0 mins.

            Detector file number used:     7
            Energy     Calibration Performed on  8-Mar-2019 at 12:07
            Peak Shape Calibration Performed on  8-Mar-2019 at 12:08

 

   Datetime:  26-Feb-2019   3:05
   Live:       223.00 
   Mass:       728
   Shelf:      18
   Detector:      7

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           
                                                                                                     
              


 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   67.3   358.3   1.15    37.4    6.00     30415    2.5   1.3639e+02    2.5    15266
   72.7   387.0   1.19    24.9    2.40     18156    6.8   8.1416e+01    6.8    17200
   74.9   398.5   1.19    37.7    2.40     33752    3.8   1.5136e+02    3.8    15766
   84.7   451.0   1.34    16.9    1.25     15445    3.1   6.9261e+01    3.1    16221
   87.2   464.4   1.35     8.5    1.25      4777    9.5   2.1420e+01    9.5    15063
   92.0   489.8   0.97     4.0    0.66      1101   28.6   4.9359e+00   28.6    11300
  122.2   650.5   1.00     3.5    1.09       708   42.2   3.1767e+00   42.2    13310
  127.2   677.1   1.01     5.3    1.09      2160   15.1   9.6873e+00   15.1    13310
  283.1  1507.7   1.45    43.0    2.92     36824    1.8   1.6513e+02    1.8    16139
  366.5  1951.7   1.29     3.5    0.89       478   58.6   2.1447e+00   58.6     8070
  373.3  1987.8   1.56    12.1    1.22      5100    6.5   2.2868e+01    6.5     8549
  467.6  2490.1   1.41     6.0    1.03      1139   17.9   5.1070e+00   17.9     3598
  477.4  2542.8   1.62    23.0    1.22      8494    3.5   3.8090e+01    3.5     3946
  497.9  2651.6   1.45     3.5    1.12       503   38.1   2.2554e+00   38.1     3205
  511.2  2722.7   2.98    80.7   18.44    665411    0.8   2.9839e+03    0.8    30760
  529.7  2821.0   1.48     3.5    1.36       492   43.4   2.2084e+00   43.4     4103
  588.8  3135.9   1.55     7.3    1.07      1474   13.0   6.6110e+00   13.0     2908
  643.2  3425.9   1.62     3.3    1.17       329   50.4   1.4735e+00   50.4     2426
  656.3  3495.4   1.82    34.4    0.89     14842    2.0   6.6555e+01    2.0     2677
  669.9  3567.8   1.65     3.4    1.17       320   51.2   1.4332e+00   51.2     2343
  804.0  4282.4   1.98     3.7    0.92       552   22.3   2.4737e+00   22.3     1566
  811.0  4319.7   1.99    13.1    0.92      2809    5.4   1.2596e+01    5.4     1566
  816.8  4350.4   2.00     3.5    0.92       435   27.9   1.9515e+00   27.9     1566
  826.4  4401.5   2.05    17.4    0.89      4697    4.0   2.1061e+01    4.0     1500
  841.6  4482.5   1.85     3.7    0.98       235   55.1   1.0530e+00   55.1     1328
  909.1  4841.8   2.03    10.0    0.84      1598    9.0   7.1666e+00    9.0     1187
  931.6  4961.7   2.18    38.9    0.81     17886    1.6   8.0206e+01    1.6     1427
  952.6  5073.7   1.98     6.3    0.80       512   24.5   2.2977e+00   24.5     1172
 1035.6  5515.8   2.08     5.9    1.03       588   21.2   2.6385e+00   21.2     1045
 1115.9  5943.7   2.17     5.2    1.37       673   19.6   3.0200e+00   19.6     1107
 1185.6  6314.7   2.41    16.8    1.10      3442    4.5   1.5433e+01    4.5      788
 1239.0  6599.0   2.32     3.4    1.08       148   59.3   6.6567e-01   59.3      540
 1294.0  6891.9   2.38     3.7    0.95       228   35.9   1.0219e+00   35.9      432
 1316.8  7013.6   2.41     9.7    1.31      1259    8.3   5.6446e+00    8.3      418
 1332.9  7099.2   2.56    36.6    1.32     13056    1.8   5.8548e+01    1.8      532
 1370.0  7297.0   2.64     5.5    1.05       523   16.6   2.3434e+00   16.6      429
 1378.0  7339.4   2.65    12.4    1.05      2087    5.6   9.3568e+00    5.6      447
 1408.9  7504.0   2.75    13.6    1.13      2803    4.9   1.2570e+01    4.9      462
 1482.3  7895.0   2.60     8.5    0.86       895   10.6   4.0138e+00   10.6      388
 1758.2  9364.6   2.92     3.3    1.17       136   39.3   6.0837e-01   39.3      143
 1791.5  9542.3   3.01    25.3    1.23      5317    2.9   2.3843e+01    2.9      183
 1843.1  9817.0   3.02     3.3    1.33       137   37.9   6.1583e-01   37.9      125
 1861.8  9916.6   3.05     5.9    1.10       568   11.7   2.5486e+00   11.7      129
 1919.8 10225.3   3.12     5.0    1.05       331   14.3   1.4822e+00   14.3      112
 1936.7 10315.6   3.14     4.7    1.05       204   22.0   9.1509e-01   22.0      112
 2158.9 11499.2   3.40     6.2    1.07       318   15.0   1.4257e+00   15.0       62
 2402.8 12798.3   3.68     3.8    0.88        70   46.2   3.1289e-01   46.2       44
 2613.4 13919.7   3.93     3.5    0.92        62   49.0   2.7689e-01   49.0       35
 2746.4 14628.2   4.08     3.4    0.77        78   41.6   3.4900e-01   41.6       41

   indicates the Iterative Peak Width fitting reached a limiting value.
